lang1_ets,lang2_ets,semantic_dist,eco_dist,asjp_lang_dist,wals_lang_dist,physical_dist,cultural_distances,weighted_mean_trade,mean_trade,weighted_sum_trade,sum_trade,agriculture_and_vegetation,basic_actions_and_technology,emotions_and_values,kinship,law,possession,religion_and_belief,social_and_political_relations,the_house,the_physical_world
kor,ger,2.107674189891044,1.8768741825551294,0.9332263528572703,163.4420163020367,8543651.254968284,NA,-20.081657945350617,-18.40301817778873,-20.774805125910568,-19.096165358348674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vie,ger,1.9740012643073448,2.71025280807443,0.8467504680395828,200.63184014948357,8545557.003249852,NA,-22.41099820750527,-19.379656772756096,-23.104145388065213,-20.072803953316043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rum,ger,1.3791165251881576,0.47873098981071555,0.786039047873763,154.9896929800081,919366.8785663411,NA,-19.305378603371963,-17.981875435423895,-19.99852578393191,-18.67502261598384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,ger,2.4362565638986142,3.8894660880228784,0.8472853704198984,158.55210922892684,5859893.093724248,NA,-19.88045402062266,-16.98723758744061,-20.57360120118261,-17.680384768000554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hin,ger,2.3947767539587064,3.630843759615253,0.8378354283676562,144.95919591682522,6116030.647597011,NA,-19.894555887820058,-17.724225589158923,-20.58770306838,-18.417372769718867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,ger,2.1479974433314157,3.2109680207217632,0.8955157350450209,172.16516838402782,4673706.434980594,NA,-17.287146303949964,-17.231045359117914,-17.98029348450991,-17.924192539677858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mar,ger,2.4851714024747547,3.1954729908156305,0.8490683783542836,157.48515387501075,6642708.13698511,NA,-19.974211827005846,-18.592069133559544,-20.667359007565793,-19.285216314119488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kan,ger,2.4019520713848284,3.0458860000184274,0.9003298564678612,173.2913547481097,6955859.496274295,NA,-19.96770005975424,-19.949093291346575,-20.660847240314187,-20.64224047190652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tam,ger,2.479061073070871,3.148251564370532,0.8885620041009182,177.68616228809879,7405217.464688878,NA,-15.3859026467663,-17.341474040172706,-16.079049827326248,-18.03462122073265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ibo,ger,2.193447095750533,4.179350084148731,0.8789337612552376,158.52263365834636,4904232.615754051,NA,-17.337831939288765,-17.305498115800287,-18.03097911984871,-17.998645296360234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nep,ger,2.3884829341271496,2.74211949254361,0.8147454756173665,161.66077740888727,6479366.9175955905,NA,-17.337831939288765,-17.305498115800287,-18.03097911984871,-17.998645296360234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
por,jpn,1.754249032407607,1.300497542361551,0.8910582152090577,155.30821008223043,10890484.540006284,NA,-20.381363182378955,-18.407842799524982,-21.074510362938902,-19.100989980084925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,jpn,1.8553010774351435,1.4347865090976122,0.8730498350717661,174.24530966307245,10523684.197809765,0.467849462365591,-19.839297174209964,-18.57552998747454,-20.53244435476991,-19.268677168034483,0.272727272727273,0.462083333333333,0.409333333333333,0.38,0.342727272727273,0.456590909090909,0.44,0.491538461538462,0.728181818181818,0.556666666666666
mal,jpn,2.5992009509661984,3.4063273862025727,0.9078184897922795,140.00274239112866,6521389.653860221,0.61258064516129,-21.740945374272336,-19.91981765622503,-22.43409255483228,-20.61296483678498,0.272727272727273,0.592916666666667,0.653333333333333,0.7575,0.454545454545454,0.506136363636364,0.53,0.576923076923078,0.727272727272728,0.5
pan,jpn,2.4521303394585114,2.7971942312082154,0.9009539092448962,149.1212239163882,5520482.228123163,0.578279569892473,-21.64541588049225,-19.225317776597752,-22.338563061052195,-19.918464957157695,0.272727272727273,0.512083333333333,0.426666666666666,0.670000000000001,0.501818181818182,0.498863636363636,0.425,0.635384615384615,0.818181818181818,0.666666666666666
tgl,jpn,2.2761575137137466,3.0897281845139783,0.9159311758937326,144.70698471132388,2673927.0225271345,0.476344086021506,-21.143372903507203,-20.03590239718049,-21.836520084067146,-20.729049577740433,0.272727272727273,0.600833333333333,0.654666666666667,0.413571428571429,0.160909090909091,0.537727272727273,0.596666666666666,0.328076923076923,0.523636363636364,0.155
tel,jpn,2.643137440758056,3.068244179218653,0.8947133814745476,151.3651169296257,5927277.003115074,0.535913978494623,-21.37761856528362,-18.82382255287754,-22.070765745843566,-19.516969733437485,0.181818181818182,0.5125,0.590666666666667,0.688214285714286,0.392727272727273,0.424318181818182,0.463333333333333,0.512307692307692,0.636363636363635,0.5
tha,jpn,1.2482819695751022,2.997919776374885,0.9377730230899527,181.41837540307745,4137305.8346388345,0.518817204301075,-23.63254009873648,-20.406652496311363,-24.325687279296428,-21.099799676871307,0.272727272727273,0.59375,0.553333333333334,0.535714285714285,0.181818181818182,0.551136363636364,0.333333333333333,0.384615384615385,0.454545454545454,0
urd,jpn,2.500015484589035,3.4688171990400196,0.9036284211464741,142.2939443897971,6531486.341208723,0.57989247311828,-20.96414206323046,-18.548199881753913,-21.65728924379041,-19.24134706231386,0.363636363636364,0.533333333333333,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
rus,jpn,1.647226177631706,2.075440344455649,0.9043416243202282,156.73497720491793,6475523.364844637,0.416881720430108,-20.678030850790623,-17.939779411106933,-21.371178031350567,-18.632926591666877,0.181818181818182,0.479583333333333,0.591333333333333,0.456785714285714,0.271818181818182,0.431136363636363,0.556666666666667,0.268846153846154,0.272727272727273,0.166666666666666
pol,jpn,1.6677151833268862,1.3316698564438785,0.8807167691896229,148.815628920502,8574814.220269233,0.433333333333333,-21.201098838832486,-18.930041289617026,-21.89424601939243,-19.623188470176974,0.272727272727273,0.51625,0.484,0.2525,0.327272727272727,0.486136363636363,0.408333333333333,0.46,0.578181818181818,0.556666666666666
tur,jpn,1.467044523402851,1.3592902185203297,0.8951591334581438,161.00758806393296,8512340.892891657,0.484838709677419,-21.11062258581793,-18.65298446251864,-21.80376976637788,-19.346131643078586,0.272727272727273,0.329166666666666,0.378666666666666,0.561071428571428,0.345454545454545,0.414090909090909,0.618333333333333,0.48,0.607272727272727,0.445
kor,jpn,0.9621201040649786,1.5504510964331493,0.882410626727289,77.0881275470726,687347.2318954082,0.418064516129032,-21.832426194329543,-19.7049672624692,-22.52557337488949,-20.398114443029144,0.363636363636364,0.599583333333333,0.553333333333334,0.374642857142857,0.454545454545454,0.440681818181818,0.581666666666666,0.346153846153846,0.272727272727273,0
vie,jpn,1.318780331892028,2.1017066989225412,0.8751894445930284,165.17623060524593,3269443.4560770844,0.594516129032258,-23.770207604240564,-20.046543517624055,-24.463354784800508,-20.739690698184003,0.363636363636364,0.720416666666667,0.664666666666667,0.571428571428571,0.272727272727273,0.620227272727273,0.5,0.53846153846154,0.818181818181818,0.5
rum,jpn,1.8137993430095527,1.247515835615083,0.9094231969332264,146.71311092591196,8648266.981210321,NA,-19.90045885303246,-17.760739689705982,-20.593606033592405,-18.45388687026593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,jpn,2.447978960977002,2.908719509808848,0.8874030489435678,164.321999777619,13105084.290556755,NA,-17.752157981281346,-17.497739207962788,-18.445305161841294,-18.190886388522735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mar,jpn,2.7838376898197206,2.9024538863588774,0.8769724525274137,146.39893914920873,6028043.64121211,0.57989247311828,-21.541292056021142,-19.448597663954963,-22.23443923658109,-20.141744844514907,0.363636363636364,0.533333333333333,0.606,0.729285714285714,0.500909090909091,0.503181818181818,0.595,0.536923076923077,0.586363636363636,0.406666666666667
kan,jpn,2.7975521338816174,3.005004784566541,0.9009539092448962,159.24092561208352,6331535.954574382,0.519032258064516,-21.55378278571658,-21.39422588402886,-22.246929966276525,-22.087373064588803,0.272727272727273,0.419166666666666,0.462666666666666,0.674285714285715,0.443636363636364,0.410681818181818,0.385,0.512692307692308,0.586363636363636,0.406666666666667
tam,jpn,2.769457646445756,2.8977953244462284,0.9214585004903272,152.7268011783622,6277587.422054904,0.519032258064516,-16.708181299966554,-17.889920936441946,-17.4013284805265,-18.58306811700189,0.272727272727273,0.419166666666666,0.462666666666666,0.674285714285715,0.443636363636364,0.410681818181818,0.385,0.512692307692308,0.586363636363636,0.406666666666667
nep,jpn,2.2616706467412238,2.2511971908775728,0.8497815815280377,143.5667851803502,4763914.383347726,0.529784946236559,-17.20312460603295,-17.197786268481355,-17.896271786592898,-17.8909334490413,0.181818181818182,0.736666666666666,0.624666666666667,0.4725,0.338181818181818,0.554545454545455,0.538333333333333,0.540769230769231,0.667272727272727,0.561666666666666
por,ind,1.5006062504748514,3.872471727133565,0.8997949540875457,147.74487835799937,12894007.78491608,NA,-19.123241061148903,-18.879958265504577,-19.816388241708847,-19.573105446064524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,ind,1.5046777720843407,4.779809317405672,0.8756351965766247,206.9324774269126,12298776.258607456,0.497204301075269,-18.34253310235416,-18.712190561259852,-19.035680282914104,-19.4053377418198,0.454545454545454,0.490416666666667,0.529333333333333,0.444642857142857,0.653636363636363,0.461818181818181,0.441666666666667,0.576538461538462,0.547272727272727,0.563333333333333
jpn,ind,1.3750509335634018,4.044804263585232,0.8792903628421146,163.7200080885843,5386326.613401104,0.566666666666667,-21.100056945523963,-20.41259683673059,-21.793204126083907,-21.105744017290533,0.363636363636364,0.650416666666667,0.608,0.4125,0.699090909090909,0.582045454545455,0.624999999999999,0.673461538461539,0.639999999999999,0.356666666666667
mal,ind,2.180979275278866,1.4558724776200471,0.916376927877329,143.64208413341495,4105465.694770857,0.586129032258065,-21.81849793562237,-21.038150981726695,-22.51164511618232,-21.73129816228664,0.272727272727273,0.482083333333333,0.531333333333333,0.716785714285714,0.636363636363635,0.461136363636364,0.725,0.619615384615385,0.666363636363636,0.491666666666667
pan,ind,1.981800939911722,4.903995067555982,0.8821431755371312,144.9504359333235,5508078.707908684,0.576774193548387,-21.28585398306237,-20.31557764676885,-21.979001163622318,-21.008724827328795,0.363636363636364,0.612083333333333,0.530666666666667,0.535357142857142,0.537272727272727,0.530681818181819,0.428333333333333,0.716923076923077,0.904545454545454,0.629999999999999
tgl,ind,1.708077148437012,1.746706037312088,0.6291343496478559,149.2462168915567,2713824.9358022786,0.404193548387097,-20.76620030107355,-20.524572214837878,-21.459347481633493,-21.217719395397825,0.181818181818182,0.30625,0.408666666666666,0.4975,0.619090909090908,0.263409090909091,0.521666666666667,0.484615384615384,0.364545454545455,0.4
tel,ind,2.2259731385037536,4.134267746572079,0.8922171703664081,144.4174115946299,4311592.22212788,0.566666666666667,-21.275604260845277,-19.719328772754572,-21.968751441405225,-20.412475953314516,0.363636363636364,0.588333333333333,0.58,0.623571428571429,0.702727272727273,0.511136363636364,0.785,0.543076923076923,0.419090909090909,0.453333333333333
tha,ind,1.0792103599169447,3.0824320414439503,0.8592315235802799,130.82317575472146,2581775.1375089977,0.377311827956989,-22.716686982948342,-21.810981671352536,-23.409834163508286,-22.50412885191248,0.272727272727273,0.33625,0.474,0.341071428571429,0.608181818181817,0.319772727272727,0.624999999999999,0.473846153846154,0.423636363636364,0.356666666666667
urd,ind,2.04265469627254,4.959692009213429,0.8882945529107604,133.68737020303743,5849398.889805182,0.573225806451613,-20.34000895453279,-19.543390140977476,-21.03315613509274,-20.23653732153742,0.363636363636364,0.599166666666666,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
rus,ind,1.4900787195068896,5.941413067476674,0.8611928323081037,187.91130016376837,9047319.408289012,0.589892473118279,-19.273518429273633,-18.72214476019393,-19.96666560983358,-19.415291940753878,0.363636363636364,0.714583333333333,0.768,0.522142857142857,0.625454545454544,0.625227272727273,0.623333333333333,0.57423076923077,0.57,0.481666666666667
ita,ind,1.745248918269283,4.409110193481222,0.8725149326914505,167.1561546235331,11137639.904011477,NA,-20.659095514854787,-20.058471455843094,-21.352242695414734,-20.75161863640304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pol,ind,1.4290331316919276,5.07957905639561,0.8589640723901221,142.97708560555947,10719591.136589225,0.398602150537634,-20.031548039115766,-19.561922245203533,-20.724695219675713,-20.255069425763477,0.363636363636364,0.267916666666667,0.367333333333333,0.352142857142857,0.578181818181817,0.327954545454545,0.533333333333333,0.528846153846154,0.600909090909091,0.533333333333333
tur,ind,1.2788820845017757,5.015171853772111,0.9022020147989659,172.08587405607287,9421653.430229325,0.501290322580645,-19.56738845740684,-19.19816596921502,-20.260535637966786,-19.891313149774966,0.363636363636364,0.630416666666667,0.518666666666667,0.411428571428572,0.725454545454546,0.532954545454546,0.286666666666666,0.574615384615385,0.470909090909091,0.443333333333333
kor,ind,1.457778064641035,4.934248751455544,0.8783097084782027,169.63074579896298,5315039.301397735,0.454623655913978,-20.358972307502803,-19.862505509937755,-21.052119488062747,-20.5556526904977,0,0.309583333333333,0.534666666666667,0.589642857142856,0.524545454545455,0.305227272727273,0.618333333333333,0.550384615384616,0.614545454545454,0.356666666666667
vie,ind,1.17459133025507,3.08232451294475,0.8359632700365516,110.66591157190446,3128640.0999725605,0.460107526881721,-21.716897534678814,-21.42075919757866,-22.41004471523876,-22.11390637813861,0,0.446666666666667,0.473333333333333,0.562499999999999,0.517272727272728,0.311818181818182,0.491666666666667,0.549615384615385,0.62,0.453333333333333
rum,ind,1.4902912366389789,4.949885147030203,0.8406882410626727,143.7969508845336,10250895.095790362,NA,-18.227214441100575,-18.453259989321605,-18.920361621660522,-19.146407169881552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yor,ind,2.0894589154891596,3.068377551367401,0.8718908799144156,164.62747971231082,11879934.308360698,NA,-20.115904735745282,-20.048213199154954,-20.809051916305226,-20.7413603797149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mar,ind,2.380667731786765,3.882592558810471,0.8789337612552376,144.42535884565214,4583025.082267102,0.573225806451613,-22.15706119300182,-20.564963554277035,-22.850208373561767,-21.25811073483698,0.363636363636364,0.599166666666666,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
kan,ind,2.403915957949228,4.1245555905972084,0.9022020147989659,165.00865451156864,4375065.46105357,0.558064516129032,-22.702391950878546,-22.702447184175327,-23.395539131438493,-23.395594364735274,0.090909090909091,0.66875,0.658,0.611428571428571,0.742727272727273,0.505454545454545,0.678333333333333,0.57,0.442727272727273,0.405
tam,ind,2.3829361207881137,3.693211888490139,0.9095123473299456,157.11088870383688,3951899.90429495,0.558064516129032,-18.878604168674162,-20.25252768234977,-19.57175134923411,-20.945674862909716,0.090909090909091,0.66875,0.658,0.611428571428571,0.742727272727273,0.505454545454545,0.678333333333333,0.57,0.442727272727273,0.405
nep,ind,1.8360644814187213,3.1349988280900103,0.9000624052777034,136.37294842157328,4727694.267612806,0.545806451612903,-20.242126741430543,-20.25711777586363,-20.935273921990486,-20.950264956423574,0.272727272727273,0.44875,0.501333333333333,0.647857142857143,0.642727272727272,0.457954545454545,0.556666666666667,0.57,0.629090909090909,0.555
por,mal,2.105331469536628,2.963364371491196,0.852188642239458,78.98270609813524,8897684.598694062,NA,-20.377828707143877,-19.091275494008986,-21.07097588770382,-19.784422674568933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spa,mal,2.2429201719787812,3.978199752141988,0.8675225104751716,164.40736506904165,8301457.128936809,0.486021505376344,-19.574430048889784,-18.48932480540511,-20.267577229449728,-19.182471985965055,0.272727272727273,0.37125,0.441333333333333,0.613214285714286,0.47090909090909,0.360454545454546,0.575,0.445384615384615,0.490909090909091,0.358333333333333
pan,mal,1.0402308734322094,3.6338140400489425,0.8733172862619238,78.86139437182158,2266314.269075671,0.56741935483871,-22.017400559739357,-20.209777481612225,-22.710547740299305,-20.90292466217217,0.363636363636364,0.395,0.506,0.683214285714286,0.513636363636364,0.453181818181818,0.533333333333333,0.640384615384615,0.909090909090908,0.666666666666666
tgl,mal,1.5664600434937122,0.5800725943268039,0.8756351965766247,137.32651909460952,4919610.28682274,0.560430107526881,-20.5893376689471,-20.58505085936864,-21.282484849507046,-21.278198039928583,0.363636363636364,0.4725,0.592666666666667,0.649642857142858,0.475454545454545,0.461818181818182,0.578333333333333,0.532307692307693,0.691818181818181,0.553333333333333
tel,mal,0.9897392709808319,2.7325766731587406,0.7059819916198626,56.32034939751249,787543.9220033505,0.443870967741935,-21.688348920940346,-19.97125575270046,-22.38149610150029,-20.664402933260405,0.181818181818182,0.38875,0.458,0.480714285714286,0.390909090909091,0.352272727272727,0.541666666666667,0.473076923076922,0.727272727272728,0.666666666666666
